# Solver information
# Time        	alpha.water_solver	alpha.water_initial	alpha.water_final	alpha.water_iters	alpha.water_converged	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged
4.9475        	smoothSolver	1.554130e-03	9.027920e-09	3	true	DICPCG	5.863670e-03	2.418950e-04	1	true
4.955         	smoothSolver	1.539310e-03	7.343010e-09	3	true	DICPCG	5.870290e-03	2.209720e-04	1	true
4.9625        	smoothSolver	1.526400e-03	6.040610e-09	3	true	DICPCG	5.904490e-03	2.140480e-04	1	true
4.97          	smoothSolver	1.514050e-03	4.816700e-09	3	true	DICPCG	5.867530e-03	2.068840e-04	1	true
4.9775        	smoothSolver	1.501810e-03	3.584000e-09	3	true	DICPCG	5.849120e-03	1.893760e-04	1	true
4.985         	smoothSolver	1.491500e-03	2.507820e-09	3	true	DICPCG	5.817640e-03	1.814010e-04	1	true
4.9925        	smoothSolver	1.481430e-03	1.706520e-09	3	true	DICPCG	5.771480e-03	1.794590e-04	1	true
5             	smoothSolver	1.470890e-03	1.211730e-09	3	true	DICPCG	5.721380e-03	1.774400e-04	1	true
5.00833       	smoothSolver	1.623170e-03	1.729240e-09	3	true	DICPCG	6.251590e-03	1.951200e-04	1	true
5.0175        	smoothSolver	1.769110e-03	2.259590e-09	3	true	DICPCG	6.820200e-03	1.955330e-04	1	true
5.02667       	smoothSolver	1.749270e-03	1.686040e-09	3	true	DICPCG	6.818500e-03	1.796480e-04	1	true
5.03583       	smoothSolver	1.733960e-03	1.392700e-09	3	true	DICPCG	6.860090e-03	1.738900e-04	1	true
5.045         	smoothSolver	1.717970e-03	1.236980e-09	3	true	DICPCG	6.869310e-03	1.711850e-04	1	true
5.05417       	smoothSolver	1.708510e-03	1.151190e-09	3	true	DICPCG	6.884430e-03	1.690630e-04	1	true
5.06333       	smoothSolver	1.710280e-03	1.070360e-09	3	true	DICPCG	6.863440e-03	1.661010e-04	1	true
5.0725        	smoothSolver	1.722520e-03	9.873650e-10	3	true	DICPCG	6.884810e-03	1.716230e-04	1	true
5.08167       	smoothSolver	1.726830e-03	9.616320e-10	3	true	DICPCG	6.978160e-03	1.799040e-04	1	true
5.09083       	smoothSolver	1.723610e-03	9.278710e-10	3	true	DICPCG	7.069780e-03	1.820680e-04	1	true
5.1           	smoothSolver	1.723080e-03	9.183240e-10	3	true	DICPCG	7.066750e-03	1.752640e-04	1	true
5.11          	smoothSolver	1.900760e-03	1.577300e-09	3	true	DICPCG	7.522840e-03	1.879750e-04	1	true
5.12          	smoothSolver	1.914780e-03	1.450670e-09	3	true	DICPCG	7.465810e-03	1.909480e-04	1	true
5.13          	smoothSolver	1.920090e-03	1.401920e-09	3	true	DICPCG	7.425310e-03	1.946450e-04	1	true
5.14          	smoothSolver	1.918410e-03	1.425420e-09	3	true	DICPCG	7.318780e-03	1.949000e-04	1	true
5.15          	smoothSolver	1.929440e-03	1.483400e-09	3	true	DICPCG	7.271720e-03	1.938120e-04	1	true
5.16          	smoothSolver	1.956680e-03	1.489440e-09	3	true	DICPCG	7.281150e-03	1.818160e-04	1	true
5.17          	smoothSolver	1.971360e-03	1.528560e-09	3	true	DICPCG	7.271660e-03	1.801630e-04	1	true
5.18          	smoothSolver	1.978520e-03	1.641400e-09	3	true	DICPCG	7.290300e-03	1.726130e-04	1	true
5.19          	smoothSolver	1.975050e-03	1.702580e-09	3	true	DICPCG	7.267680e-03	1.714630e-04	1	true
5.2           	smoothSolver	1.973730e-03	1.761970e-09	3	true	DICPCG	7.187460e-03	1.694200e-04	1	true
5.20909       	smoothSolver	1.795760e-03	1.069110e-09	3	true	DICPCG	6.615290e-03	1.525290e-04	1	true
5.21818       	smoothSolver	1.795980e-03	1.150440e-09	3	true	DICPCG	6.675790e-03	1.530070e-04	1	true
5.22727       	smoothSolver	1.794310e-03	1.191380e-09	3	true	DICPCG	6.680780e-03	1.564390e-04	1	true
5.23636       	smoothSolver	1.797350e-03	1.272200e-09	3	true	DICPCG	6.743170e-03	1.548830e-04	1	true
5.24545       	smoothSolver	1.795290e-03	1.379330e-09	3	true	DICPCG	6.765990e-03	1.588230e-04	1	true
5.25455       	smoothSolver	1.789730e-03	1.450460e-09	3	true	DICPCG	6.800520e-03	1.648610e-04	1	true
5.26364       	smoothSolver	1.789430e-03	1.485950e-09	3	true	DICPCG	6.870590e-03	1.667210e-04	1	true
5.27273       	smoothSolver	1.795760e-03	1.597050e-09	3	true	DICPCG	6.853900e-03	1.705240e-04	1	true
5.28182       	smoothSolver	1.798820e-03	1.767720e-09	3	true	DICPCG	6.904870e-03	1.741900e-04	1	true
5.29091       	smoothSolver	1.798060e-03	1.936630e-09	3	true	DICPCG	6.950080e-03	1.742750e-04	1	true
5.3           	smoothSolver	1.803640e-03	2.083140e-09	3	true	DICPCG	6.946210e-03	1.757910e-04	1	true
5.30833       	smoothSolver	1.657440e-03	1.380120e-09	3	true	DICPCG	6.423350e-03	1.650870e-04	1	true
5.31597       	smoothSolver	1.520090e-03	9.353030e-10	3	true	DICPCG	5.953000e-03	1.564520e-04	1	true
5.32361       	smoothSolver	1.520580e-03	1.071590e-09	3	true	DICPCG	5.936620e-03	1.611180e-04	1	true
5.33125       	smoothSolver	1.526400e-03	1.198840e-09	3	true	DICPCG	5.892790e-03	1.613080e-04	1	true
5.33812       	smoothSolver	1.379520e-03	7.157440e-10	3	true	DICPCG	5.319690e-03	1.482970e-04	1	true
5.345         	smoothSolver	1.381360e-03	7.893440e-10	3	true	DICPCG	5.282410e-03	1.526400e-04	1	true
5.35187       	smoothSolver	1.379210e-03	8.694640e-10	3	true	DICPCG	5.229950e-03	1.569140e-04	1	true
5.35875       	smoothSolver	1.375320e-03	9.455880e-10	3	true	DICPCG	5.148650e-03	1.603740e-04	1	true
5.36562       	smoothSolver	1.375400e-03	1.001860e-09	3	true	DICPCG	5.097260e-03	1.626090e-04	1	true
5.3725        	smoothSolver	1.376590e-03	1.047070e-09	3	true	DICPCG	5.066600e-03	1.643890e-04	1	true
5.37937       	smoothSolver	1.377410e-03	1.079020e-09	3	true	DICPCG	4.994270e-03	1.680510e-04	1	true
5.38625       	smoothSolver	1.373890e-03	1.095030e-09	3	true	DICPCG	4.920950e-03	1.710170e-04	1	true
5.39312       	smoothSolver	1.368830e-03	1.094380e-09	3	true	DICPCG	4.830750e-03	1.769510e-04	1	true
5.4           	smoothSolver	1.365350e-03	1.069660e-09	3	true	DICPCG	4.737460e-03	1.805650e-04	1	true
5.40625       	smoothSolver	1.240010e-03	5.758410e-10	3	true	DICPCG	4.334250e-03	1.579180e-04	1	true
5.4125        	smoothSolver	1.237810e-03	5.461660e-10	3	true	DICPCG	4.294800e-03	1.720020e-04	1	true
5.41875       	smoothSolver	1.233380e-03	5.099770e-10	3	true	DICPCG	4.278190e-03	1.735860e-04	1	true
5.425         	smoothSolver	1.226910e-03	4.732760e-10	3	true	DICPCG	4.239940e-03	1.781980e-04	1	true
5.43125       	smoothSolver	1.218370e-03	4.446610e-10	3	true	DICPCG	4.168530e-03	1.800280e-04	1	true
5.4375        	smoothSolver	1.209080e-03	4.200540e-10	3	true	DICPCG	4.098810e-03	1.770900e-04	1	true
5.44375       	smoothSolver	1.198630e-03	4.043150e-10	3	true	DICPCG	4.004100e-03	1.774380e-04	1	true
5.45          	smoothSolver	1.187590e-03	3.843440e-10	3	true	DICPCG	3.978370e-03	1.816900e-04	1	true
5.45625       	smoothSolver	1.174180e-03	3.534360e-10	3	true	DICPCG	3.899020e-03	1.754930e-04	1	true
5.4625        	smoothSolver	1.158310e-03	3.254180e-10	3	true	DICPCG	3.875840e-03	1.561520e-04	1	true
5.46875       	smoothSolver	1.141370e-03	2.986310e-10	3	true	DICPCG	3.881320e-03	1.413660e-04	1	true
5.475         	smoothSolver	1.123660e-03	2.723320e-10	3	true	DICPCG	3.871240e-03	1.384910e-04	1	true
5.48125       	smoothSolver	1.104580e-03	2.458950e-10	3	true	DICPCG	3.812410e-03	1.415430e-04	1	true
5.4875        	smoothSolver	1.084520e-03	2.168680e-10	3	true	DICPCG	3.801370e-03	1.428810e-04	1	true
5.49375       	smoothSolver	1.065770e-03	1.901240e-10	3	true	DICPCG	3.783300e-03	1.424440e-04	1	true
5.5           	smoothSolver	1.049690e-03	1.667420e-10	3	true	DICPCG	3.737090e-03	1.316920e-04	1	true
5.50625       	smoothSolver	1.037810e-03	1.466890e-10	3	true	DICPCG	3.713010e-03	1.203300e-04	1	true
5.5125        	smoothSolver	1.031880e-03	1.273920e-10	3	true	DICPCG	3.711050e-03	1.101930e-04	1	true
5.51875       	smoothSolver	1.030280e-03	1.085380e-10	3	true	DICPCG	3.683960e-03	1.072750e-04	1	true
5.525         	smoothSolver	1.028720e-03	9.261700e-11	3	true	DICPCG	3.620580e-03	1.088030e-04	1	true
5.53182       	smoothSolver	1.121750e-03	1.303500e-10	3	true	DICPCG	3.620050e-03	1.442590e-04	1	true
5.53864       	smoothSolver	1.118760e-03	1.032620e-10	3	true	DICPCG	3.607640e-03	1.541750e-04	1	true
5.54545       	smoothSolver	1.113720e-03	9.172490e-11	3	true	DICPCG	3.713440e-03	1.477530e-04	1	true
5.55227       	smoothSolver	1.107980e-03	7.916870e-11	3	true	DICPCG	3.870660e-03	1.408200e-04	1	true
5.55909       	smoothSolver	1.099820e-03	6.914320e-11	3	true	DICPCG	3.986540e-03	1.359270e-04	1	true
5.56591       	smoothSolver	1.089320e-03	6.247500e-11	3	true	DICPCG	3.887140e-03	1.401410e-04	1	true
5.57273       	smoothSolver	1.077110e-03	9.326670e-09	2	true	DICPCG	3.799420e-03	1.437210e-04	1	true
5.57955       	smoothSolver	1.064930e-03	8.796750e-09	2	true	DICPCG	3.749320e-03	1.477100e-04	1	true
5.58636       	smoothSolver	1.052210e-03	8.170540e-09	2	true	DICPCG	3.640560e-03	1.509960e-04	1	true
5.59318       	smoothSolver	1.039740e-03	7.673030e-09	2	true	DICPCG	3.611770e-03	1.540210e-04	1	true
5.6           	smoothSolver	1.027170e-03	7.197370e-09	2	true	DICPCG	3.602290e-03	1.558300e-04	1	true
5.60769       	smoothSolver	1.144100e-03	9.460970e-11	3	true	DICPCG	3.965070e-03	1.783410e-04	1	true
5.61538       	smoothSolver	1.127750e-03	9.369400e-11	3	true	DICPCG	3.969500e-03	1.807620e-04	1	true
5.62308       	smoothSolver	1.111840e-03	9.424730e-11	3	true	DICPCG	3.909650e-03	1.801040e-04	1	true
5.63077       	smoothSolver	1.094940e-03	9.551110e-11	3	true	DICPCG	3.874990e-03	1.828260e-04	1	true
5.63846       	smoothSolver	1.078870e-03	9.712760e-11	3	true	DICPCG	3.846220e-03	1.828230e-04	1	true
5.64615       	smoothSolver	1.064460e-03	9.907220e-11	3	true	DICPCG	3.866230e-03	1.786130e-04	1	true
5.65385       	smoothSolver	1.050550e-03	1.010950e-10	3	true	DICPCG	3.882470e-03	1.726380e-04	1	true
5.66154       	smoothSolver	1.036670e-03	1.031820e-10	3	true	DICPCG	3.879490e-03	1.670850e-04	1	true
5.66923       	smoothSolver	1.023140e-03	1.053300e-10	3	true	DICPCG	3.904330e-03	1.634390e-04	1	true
5.67692       	smoothSolver	1.009820e-03	1.075180e-10	3	true	DICPCG	3.870170e-03	1.607780e-04	1	true
5.68462       	smoothSolver	9.964120e-04	1.097880e-10	3	true	DICPCG	3.818590e-03	1.556450e-04	1	true
5.69231       	smoothSolver	9.834500e-04	1.120660e-10	3	true	DICPCG	3.783820e-03	1.554070e-04	1	true
5.7           	smoothSolver	9.768410e-04	1.143160e-10	3	true	DICPCG	3.718230e-03	1.563090e-04	1	true
5.70833       	smoothSolver	1.059210e-03	1.736140e-10	3	true	DICPCG	3.890380e-03	1.690470e-04	1	true
5.7175        	smoothSolver	1.175000e-03	2.846340e-10	3	true	DICPCG	4.207530e-03	1.823720e-04	1	true
5.72667       	smoothSolver	1.195160e-03	2.897510e-10	3	true	DICPCG	4.322730e-03	1.780680e-04	1	true
5.73583       	smoothSolver	1.219850e-03	2.948700e-10	3	true	DICPCG	4.488650e-03	1.730800e-04	1	true
5.745         	smoothSolver	1.250720e-03	2.996080e-10	3	true	DICPCG	4.701140e-03	1.685070e-04	1	true
5.75417       	smoothSolver	1.285180e-03	3.036030e-10	3	true	DICPCG	4.840670e-03	1.670630e-04	1	true
5.76333       	smoothSolver	1.319590e-03	3.065220e-10	3	true	DICPCG	4.965750e-03	1.712100e-04	1	true
5.7725        	smoothSolver	1.350400e-03	3.071210e-10	3	true	DICPCG	5.049280e-03	1.778250e-04	1	true
5.78167       	smoothSolver	1.380100e-03	3.067560e-10	3	true	DICPCG	5.123270e-03	1.784030e-04	1	true
5.79083       	smoothSolver	1.405580e-03	3.044410e-10	3	true	DICPCG	5.196960e-03	1.804900e-04	1	true
5.8           	smoothSolver	1.426460e-03	3.019930e-10	3	true	DICPCG	5.201630e-03	1.782100e-04	1	true
5.81          	smoothSolver	1.575190e-03	4.636450e-10	3	true	DICPCG	5.593580e-03	1.815340e-04	1	true
5.82          	smoothSolver	1.589130e-03	4.563260e-10	3	true	DICPCG	5.622620e-03	1.758760e-04	1	true
5.83          	smoothSolver	1.599210e-03	4.469890e-10	3	true	DICPCG	5.831770e-03	1.700460e-04	1	true
5.84          	smoothSolver	1.605860e-03	4.350910e-10	3	true	DICPCG	5.955240e-03	1.620580e-04	1	true
5.85          	smoothSolver	1.608930e-03	4.235860e-10	3	true	DICPCG	6.101780e-03	1.656190e-04	1	true
5.86          	smoothSolver	1.608560e-03	4.107020e-10	3	true	DICPCG	5.983480e-03	1.783520e-04	1	true
5.87          	smoothSolver	1.606730e-03	3.991380e-10	3	true	DICPCG	6.131790e-03	1.840750e-04	1	true
5.88          	smoothSolver	1.603480e-03	3.866790e-10	3	true	DICPCG	6.169270e-03	1.898780e-04	1	true
5.89          	smoothSolver	1.603710e-03	3.720750e-10	3	true	DICPCG	6.117030e-03	1.938980e-04	1	true
5.9           	smoothSolver	1.608280e-03	3.550400e-10	3	true	DICPCG	6.091550e-03	2.040010e-04	1	true
5.91          	smoothSolver	1.611250e-03	3.364770e-10	3	true	DICPCG	6.194020e-03	2.014230e-04	1	true
5.92          	smoothSolver	1.609240e-03	3.171930e-10	3	true	DICPCG	6.402110e-03	1.949770e-04	1	true
5.93          	smoothSolver	1.603450e-03	2.966010e-10	3	true	DICPCG	6.843360e-03	1.785290e-04	1	true
5.94          	smoothSolver	1.592920e-03	2.758860e-10	3	true	DICPCG	6.803140e-03	1.833370e-04	1	true
5.95          	smoothSolver	1.585330e-03	2.520020e-10	3	true	DICPCG	6.563920e-03	1.903610e-04	1	true
5.96          	smoothSolver	1.576240e-03	2.250370e-10	3	true	DICPCG	6.351190e-03	1.958200e-04	1	true
5.97          	smoothSolver	1.561180e-03	1.997980e-10	3	true	DICPCG	6.149140e-03	1.970010e-04	1	true
5.98          	smoothSolver	1.540110e-03	1.764150e-10	3	true	DICPCG	5.976400e-03	1.991870e-04	1	true
5.99          	smoothSolver	1.513180e-03	1.544030e-10	3	true	DICPCG	5.773520e-03	2.035680e-04	1	true
6             	smoothSolver	1.487170e-03	1.358330e-10	3	true	DICPCG	5.526780e-03	2.140090e-04	1	true
6.01          	smoothSolver	1.462100e-03	1.167760e-10	3	true	DICPCG	5.622890e-03	2.123800e-04	1	true
6.02          	smoothSolver	1.437620e-03	1.070040e-10	3	true	DICPCG	5.956040e-03	2.177420e-04	1	true
6.03          	smoothSolver	1.419000e-03	1.047510e-10	3	true	DICPCG	5.610910e-03	2.088480e-04	1	true
6.04          	smoothSolver	1.394910e-03	9.680990e-11	3	true	DICPCG	5.541970e-03	2.136350e-04	1	true
6.05          	smoothSolver	1.368020e-03	9.704580e-11	3	true	DICPCG	5.327830e-03	2.185880e-04	1	true
6.06          	smoothSolver	1.339620e-03	7.698190e-11	3	true	DICPCG	5.210890e-03	2.166760e-04	1	true
6.07          	smoothSolver	1.315740e-03	7.059620e-11	3	true	DICPCG	5.194680e-03	1.994320e-04	1	true
6.08          	smoothSolver	1.298360e-03	9.795730e-09	2	true	DICPCG	5.175810e-03	1.920860e-04	1	true
6.09          	smoothSolver	1.281950e-03	9.668910e-09	2	true	DICPCG	5.145740e-03	1.976850e-04	1	true
6.1           	smoothSolver	1.262990e-03	9.727120e-09	2	true	DICPCG	5.051920e-03	1.997800e-04	1	true
6.11          	smoothSolver	1.241790e-03	9.948640e-09	2	true	DICPCG	5.014570e-03	2.001260e-04	1	true
6.12          	smoothSolver	1.225000e-03	8.028190e-11	3	true	DICPCG	5.069450e-03	1.990920e-04	1	true
6.13          	smoothSolver	1.217910e-03	1.011800e-10	3	true	DICPCG	5.160270e-03	2.012110e-04	1	true
6.14          	smoothSolver	1.218430e-03	9.515890e-11	3	true	DICPCG	5.123510e-03	2.041950e-04	1	true
6.15          	smoothSolver	1.216440e-03	7.132500e-11	3	true	DICPCG	5.221650e-03	2.133180e-04	1	true
6.16          	smoothSolver	1.216020e-03	6.286620e-11	3	true	DICPCG	5.241670e-03	2.184170e-04	1	true
6.17          	smoothSolver	1.221980e-03	6.140050e-11	3	true	DICPCG	5.245890e-03	2.132140e-04	1	true
6.18          	smoothSolver	1.225570e-03	6.543040e-11	3	true	DICPCG	5.372470e-03	2.122620e-04	1	true
6.19          	smoothSolver	1.231160e-03	7.614390e-11	3	true	DICPCG	5.403200e-03	2.093750e-04	1	true
6.2           	smoothSolver	1.233950e-03	9.951780e-11	3	true	DICPCG	5.413480e-03	2.115100e-04	1	true
6.21111       	smoothSolver	1.379280e-03	2.467290e-10	3	true	DICPCG	5.931990e-03	2.251850e-04	1	true
6.22381       	smoothSolver	1.590170e-03	7.014920e-10	3	true	DICPCG	6.799410e-03	2.435250e-04	1	true
6.23905       	smoothSolver	1.931010e-03	2.516540e-09	3	true	DICPCG	7.998820e-03	2.816660e-04	1	true
6.25429       	smoothSolver	1.962870e-03	2.897360e-09	3	true	DICPCG	7.930320e-03	2.801920e-04	1	true
6.26952       	smoothSolver	1.994010e-03	3.284650e-09	3	true	DICPCG	8.188240e-03	2.853050e-04	1	true
6.28476       	smoothSolver	2.031080e-03	3.030270e-09	3	true	DICPCG	8.348330e-03	2.879610e-04	1	true
6.3           	smoothSolver	2.072420e-03	2.481370e-09	3	true	DICPCG	8.454320e-03	2.716350e-04	1	true
6.31667       	smoothSolver	2.300530e-03	3.261200e-09	3	true	DICPCG	9.418820e-03	2.948540e-04	1	true
6.33333       	smoothSolver	2.326690e-03	2.149160e-09	3	true	DICPCG	9.537820e-03	2.908600e-04	1	true
6.35          	smoothSolver	2.355780e-03	1.206930e-09	3	true	DICPCG	9.720270e-03	2.899850e-04	1	true
6.36667       	smoothSolver	2.373050e-03	5.792050e-10	3	true	DICPCG	9.826860e-03	2.791110e-04	1	true
6.38333       	smoothSolver	2.376330e-03	2.749510e-10	3	true	DICPCG	9.873510e-03	2.792820e-04	1	true
6.4           	smoothSolver	2.374610e-03	1.862460e-10	3	true	DICPCG	9.891430e-03	2.677050e-04	1	true
6.41667       	smoothSolver	2.362340e-03	1.749650e-10	3	true	DICPCG	9.928740e-03	2.669930e-04	1	true
6.43333       	smoothSolver	2.337880e-03	1.574550e-10	3	true	DICPCG	9.767390e-03	2.722800e-04	1	true
6.45          	smoothSolver	2.309560e-03	1.388210e-10	3	true	DICPCG	9.791330e-03	2.703290e-04	1	true
6.46667       	smoothSolver	2.266490e-03	1.196630e-10	3	true	DICPCG	9.583730e-03	2.791510e-04	1	true
6.48333       	smoothSolver	2.223340e-03	1.027730e-10	3	true	DICPCG	9.540870e-03	2.889750e-04	1	true
6.5           	smoothSolver	2.190660e-03	9.152600e-11	3	true	DICPCG	9.508830e-03	2.983340e-04	1	true
6.51667       	smoothSolver	2.149690e-03	8.545370e-11	3	true	DICPCG	9.264600e-03	3.062500e-04	1	true
6.53333       	smoothSolver	2.112380e-03	8.242340e-11	3	true	DICPCG	9.340120e-03	3.087620e-04	1	true
6.55          	smoothSolver	2.086140e-03	8.062900e-11	3	true	DICPCG	9.234400e-03	2.969590e-04	1	true
6.56667       	smoothSolver	2.060020e-03	8.016850e-11	3	true	DICPCG	9.149860e-03	2.973900e-04	1	true
6.58333       	smoothSolver	2.040390e-03	7.915100e-11	3	true	DICPCG	9.117540e-03	2.919290e-04	1	true
6.6           	smoothSolver	2.037150e-03	7.945630e-11	3	true	DICPCG	9.152910e-03	3.107790e-04	1	true
6.61667       	smoothSolver	2.038390e-03	8.299090e-11	3	true	DICPCG	9.189040e-03	3.064880e-04	1	true
6.63333       	smoothSolver	2.049980e-03	8.983480e-11	3	true	DICPCG	9.163630e-03	3.109110e-04	1	true
6.65          	smoothSolver	2.067640e-03	9.961110e-11	3	true	DICPCG	9.305200e-03	3.179880e-04	1	true
6.66667       	smoothSolver	2.093670e-03	1.183840e-10	3	true	DICPCG	9.203650e-03	2.772490e-04	1	true
6.68333       	smoothSolver	2.115160e-03	1.357640e-10	3	true	DICPCG	9.430460e-03	2.918070e-04	1	true
6.7           	smoothSolver	2.135010e-03	1.696830e-10	3	true	DICPCG	9.276120e-03	2.807760e-04	1	true
6.71667       	smoothSolver	2.159360e-03	2.426290e-10	3	true	DICPCG	9.570360e-03	3.013100e-04	1	true
6.73333       	smoothSolver	2.177990e-03	3.571420e-10	3	true	DICPCG	9.319290e-03	2.963060e-04	1	true
6.75          	smoothSolver	2.192830e-03	5.150520e-10	3	true	DICPCG	9.666710e-03	3.249950e-04	1	true
6.76667       	smoothSolver	2.207450e-03	7.098630e-10	3	true	DICPCG	9.342060e-03	3.275690e-04	1	true
6.78333       	smoothSolver	2.215890e-03	9.098790e-10	3	true	DICPCG	9.921120e-03	3.480340e-04	1	true
6.8           	smoothSolver	2.218370e-03	1.055020e-09	3	true	DICPCG	9.834290e-03	3.245760e-04	1	true
6.81667       	smoothSolver	2.218980e-03	1.129570e-09	3	true	DICPCG	1.052730e-02	3.327850e-04	1	true
6.83333       	smoothSolver	2.213060e-03	1.125620e-09	3	true	DICPCG	1.029150e-02	3.228350e-04	1	true
6.85          	smoothSolver	2.206650e-03	1.015340e-09	3	true	DICPCG	1.042180e-02	3.267240e-04	1	true
6.86667       	smoothSolver	2.194420e-03	8.629380e-10	3	true	DICPCG	1.027170e-02	3.192090e-04	1	true
6.88333       	smoothSolver	2.176910e-03	7.406170e-10	3	true	DICPCG	1.026430e-02	3.221980e-04	1	true
6.9           	smoothSolver	2.160350e-03	5.629860e-10	3	true	DICPCG	1.004150e-02	3.109040e-04	1	true
6.91667       	smoothSolver	2.145150e-03	3.877060e-10	3	true	DICPCG	1.000920e-02	3.082680e-04	1	true
6.93333       	smoothSolver	2.124660e-03	2.895600e-10	3	true	DICPCG	9.781650e-03	2.957300e-04	1	true
6.95          	smoothSolver	2.108300e-03	2.083830e-10	3	true	DICPCG	9.585310e-03	2.948900e-04	1	true
6.96667       	smoothSolver	2.094200e-03	1.873090e-10	3	true	DICPCG	9.401350e-03	2.908100e-04	1	true
6.98333       	smoothSolver	2.072170e-03	1.688490e-10	3	true	DICPCG	9.182000e-03	2.906310e-04	1	true
7             	smoothSolver	2.057490e-03	1.476540e-10	3	true	DICPCG	9.027940e-03	2.909780e-04	1	true
7.01667       	smoothSolver	2.041930e-03	1.332120e-10	3	true	DICPCG	8.945260e-03	2.879520e-04	1	true
7.03333       	smoothSolver	2.032860e-03	1.304630e-10	3	true	DICPCG	8.978890e-03	2.817730e-04	1	true
7.05          	smoothSolver	2.031280e-03	1.366480e-10	3	true	DICPCG	9.115780e-03	2.846520e-04	1	true
7.06667       	smoothSolver	2.030930e-03	1.560350e-10	3	true	DICPCG	9.396290e-03	2.828310e-04	1	true
7.08333       	smoothSolver	2.047300e-03	1.921330e-10	3	true	DICPCG	9.530230e-03	2.618060e-04	1	true
7.1           	smoothSolver	2.058200e-03	2.462300e-10	3	true	DICPCG	9.820540e-03	2.462790e-04	1	true
7.11667       	smoothSolver	2.076200e-03	3.422340e-10	3	true	DICPCG	9.834420e-03	2.313800e-04	1	true
7.13333       	smoothSolver	2.099900e-03	4.730260e-10	3	true	DICPCG	9.995560e-03	2.319850e-04	1	true
7.15          	smoothSolver	2.113090e-03	6.186480e-10	3	true	DICPCG	1.002800e-02	2.234700e-04	1	true
7.16667       	smoothSolver	2.131150e-03	7.597890e-10	3	true	DICPCG	1.012950e-02	2.226420e-04	1	true
7.18333       	smoothSolver	2.140590e-03	8.903800e-10	3	true	DICPCG	1.015940e-02	2.200880e-04	1	true
7.2           	smoothSolver	2.143340e-03	9.836700e-10	3	true	DICPCG	1.016420e-02	2.179140e-04	1	true
7.21667       	smoothSolver	2.148890e-03	1.088620e-09	3	true	DICPCG	1.011230e-02	2.154830e-04	1	true
7.23333       	smoothSolver	2.137010e-03	1.283080e-09	3	true	DICPCG	1.000100e-02	2.091140e-04	1	true
7.25          	smoothSolver	2.132050e-03	1.586960e-09	3	true	DICPCG	9.908740e-03	2.112560e-04	1	true
7.26667       	smoothSolver	2.118020e-03	2.143000e-09	3	true	DICPCG	9.840420e-03	2.121790e-04	1	true
7.28333       	smoothSolver	2.099730e-03	3.051790e-09	3	true	DICPCG	9.705190e-03	2.199590e-04	1	true
7.3           	smoothSolver	2.097900e-03	4.278190e-09	3	true	DICPCG	9.719310e-03	2.237950e-04	1	true
7.31667       	smoothSolver	2.085330e-03	6.021990e-09	3	true	DICPCG	9.720680e-03	2.255060e-04	1	true
7.33333       	smoothSolver	2.084430e-03	8.069850e-09	3	true	DICPCG	9.705980e-03	2.293770e-04	1	true
7.35          	smoothSolver	2.082070e-03	9.376410e-09	3	true	DICPCG	9.766880e-03	2.345170e-04	1	true
7.36667       	smoothSolver	2.074720e-03	2.362170e-11	4	true	DICPCG	9.726420e-03	2.396200e-04	1	true
7.38333       	smoothSolver	2.083410e-03	2.373970e-11	4	true	DICPCG	9.766460e-03	2.437760e-04	1	true
7.4           	smoothSolver	2.085450e-03	9.769240e-09	3	true	DICPCG	9.812590e-03	2.473970e-04	1	true
7.41667       	smoothSolver	2.097690e-03	7.784240e-09	3	true	DICPCG	9.817740e-03	2.509540e-04	1	true
7.43333       	smoothSolver	2.116310e-03	5.351470e-09	3	true	DICPCG	9.923840e-03	2.540700e-04	1	true
7.45          	smoothSolver	2.130090e-03	3.032640e-09	3	true	DICPCG	9.977360e-03	2.582830e-04	1	true
7.46667       	smoothSolver	2.157860e-03	1.205920e-09	3	true	DICPCG	1.006970e-02	2.652260e-04	1	true
7.48333       	smoothSolver	2.179410e-03	2.414260e-10	3	true	DICPCG	1.016220e-02	2.731730e-04	1	true
7.5           	smoothSolver	2.198900e-03	2.368710e-10	3	true	DICPCG	1.019660e-02	2.811550e-04	1	true
7.52          	smoothSolver	2.662550e-03	6.500740e-10	3	true	DICPCG	1.170080e-02	3.496940e-04	1	true
7.54          	smoothSolver	2.671680e-03	6.535690e-10	3	true	DICPCG	1.166960e-02	3.608580e-04	1	true
7.56          	smoothSolver	2.679330e-03	6.613300e-10	3	true	DICPCG	1.159800e-02	3.727480e-04	1	true
7.58          	smoothSolver	2.670060e-03	6.423020e-10	3	true	DICPCG	1.149770e-02	3.845700e-04	1	true
7.6           	smoothSolver	2.656260e-03	6.083200e-10	3	true	DICPCG	1.133850e-02	3.978230e-04	1	true
7.625         	smoothSolver	3.283780e-03	1.923440e-09	3	true	DICPCG	1.305250e-02	5.163840e-04	1	true
7.65          	smoothSolver	3.225950e-03	1.736930e-09	3	true	DICPCG	1.267620e-02	5.329310e-04	1	true
7.675         	smoothSolver	3.152820e-03	1.503050e-09	3	true	DICPCG	1.219460e-02	5.480250e-04	1	true
7.7           	smoothSolver	3.082380e-03	1.236880e-09	3	true	DICPCG	1.158150e-02	5.636730e-04	1	true
