# Solver information
# Time        	alpha.water_solver	alpha.water_initial	alpha.water_final	alpha.water_iters	alpha.water_converged	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged
5.66211       	smoothSolver	3.042840e-04	5.401460e-09	2	true	DICPCG	1.541500e-03	3.478750e-05	2	true
5.66526       	smoothSolver	3.068710e-04	5.380880e-09	2	true	DICPCG	1.565370e-03	3.488210e-05	2	true
5.66842       	smoothSolver	3.096140e-04	5.360260e-09	2	true	DICPCG	1.586260e-03	3.525500e-05	2	true
5.67158       	smoothSolver	3.125500e-04	5.340570e-09	2	true	DICPCG	1.605610e-03	3.547970e-05	2	true
5.67474       	smoothSolver	3.154720e-04	5.316010e-09	2	true	DICPCG	1.619680e-03	3.583130e-05	2	true
5.6779        	smoothSolver	3.184340e-04	5.291150e-09	2	true	DICPCG	1.627730e-03	3.588940e-05	2	true
5.68105       	smoothSolver	3.218650e-04	5.267760e-09	2	true	DICPCG	1.640500e-03	3.694270e-05	2	true
5.68421       	smoothSolver	3.253790e-04	5.241540e-09	2	true	DICPCG	1.658960e-03	3.666800e-05	2	true
5.68737       	smoothSolver	3.290470e-04	5.220970e-09	2	true	DICPCG	1.678610e-03	3.660330e-05	2	true
5.69053       	smoothSolver	3.325840e-04	5.201560e-09	2	true	DICPCG	1.715000e-03	3.759120e-05	2	true
5.69368       	smoothSolver	3.359890e-04	5.177840e-09	2	true	DICPCG	1.728380e-03	3.829810e-05	2	true
5.69684       	smoothSolver	3.391160e-04	5.155230e-09	2	true	DICPCG	1.722310e-03	3.835500e-05	2	true
5.7           	smoothSolver	3.420070e-04	5.130450e-09	2	true	DICPCG	1.746300e-03	3.895810e-05	2	true
5.70323       	smoothSolver	3.521680e-04	5.614410e-09	2	true	DICPCG	1.778190e-03	4.006060e-05	2	true
5.70656       	smoothSolver	3.672560e-04	6.494780e-09	2	true	DICPCG	1.837780e-03	4.162440e-05	2	true
5.7099        	smoothSolver	3.698260e-04	6.458390e-09	2	true	DICPCG	1.867210e-03	4.179520e-05	2	true
5.71324       	smoothSolver	3.725130e-04	6.427850e-09	2	true	DICPCG	1.882830e-03	4.254200e-05	2	true
5.71657       	smoothSolver	3.750710e-04	6.395430e-09	2	true	DICPCG	1.901800e-03	4.285900e-05	2	true
5.71991       	smoothSolver	3.774890e-04	6.362970e-09	2	true	DICPCG	1.925570e-03	4.399220e-05	2	true
5.72325       	smoothSolver	3.795820e-04	6.336240e-09	2	true	DICPCG	1.956780e-03	4.448430e-05	2	true
5.72674       	smoothSolver	3.990620e-04	7.677240e-09	2	true	DICPCG	2.041530e-03	4.713910e-05	2	true
5.73023       	smoothSolver	4.014440e-04	7.640490e-09	2	true	DICPCG	2.088010e-03	4.786150e-05	2	true
5.73371       	smoothSolver	4.037790e-04	7.601120e-09	2	true	DICPCG	2.123650e-03	4.782530e-05	2	true
5.7372        	smoothSolver	4.058670e-04	7.570530e-09	2	true	DICPCG	2.140990e-03	4.782320e-05	2	true
5.74069       	smoothSolver	4.077800e-04	7.532630e-09	2	true	DICPCG	2.173800e-03	4.761260e-05	2	true
5.74418       	smoothSolver	4.094930e-04	7.498520e-09	2	true	DICPCG	2.190180e-03	4.788000e-05	2	true
5.74767       	smoothSolver	4.111320e-04	7.470760e-09	2	true	DICPCG	2.224080e-03	4.782000e-05	2	true
5.75116       	smoothSolver	4.125210e-04	7.435010e-09	2	true	DICPCG	2.231470e-03	4.718650e-05	2	true
5.75465       	smoothSolver	4.137320e-04	7.404410e-09	2	true	DICPCG	2.289050e-03	4.739580e-05	2	true
5.75814       	smoothSolver	4.147700e-04	7.377450e-09	2	true	DICPCG	2.316880e-03	4.554620e-05	2	true
5.76162       	smoothSolver	4.157410e-04	7.349510e-09	2	true	DICPCG	2.335480e-03	4.537590e-05	2	true
5.76511       	smoothSolver	4.165490e-04	7.322930e-09	2	true	DICPCG	2.342790e-03	4.510500e-05	2	true
5.7686        	smoothSolver	4.171870e-04	7.301950e-09	2	true	DICPCG	2.345560e-03	4.517350e-05	2	true
5.77209       	smoothSolver	4.178300e-04	7.280650e-09	2	true	DICPCG	2.345600e-03	4.481230e-05	2	true
5.77558       	smoothSolver	4.183760e-04	7.260210e-09	2	true	DICPCG	2.341320e-03	4.507560e-05	2	true
5.77907       	smoothSolver	4.187790e-04	7.248060e-09	2	true	DICPCG	2.333400e-03	4.505270e-05	2	true
5.78256       	smoothSolver	4.192020e-04	7.239390e-09	2	true	DICPCG	2.336200e-03	4.540440e-05	2	true
5.78605       	smoothSolver	4.196150e-04	7.231060e-09	2	true	DICPCG	2.318350e-03	4.609090e-05	2	true
5.78953       	smoothSolver	4.200250e-04	7.224580e-09	2	true	DICPCG	2.322520e-03	4.621400e-05	2	true
5.79302       	smoothSolver	4.203730e-04	7.221230e-09	2	true	DICPCG	2.333100e-03	4.723120e-05	2	true
5.79651       	smoothSolver	4.206190e-04	7.215800e-09	2	true	DICPCG	2.350100e-03	4.799500e-05	2	true
5.8           	smoothSolver	4.207340e-04	7.205310e-09	2	true	DICPCG	2.372770e-03	4.893780e-05	2	true
5.80357       	smoothSolver	4.308840e-04	7.986080e-09	2	true	DICPCG	2.418090e-03	5.131310e-05	2	true
5.80714       	smoothSolver	4.309840e-04	7.961740e-09	2	true	DICPCG	2.445930e-03	5.329540e-05	2	true
5.81086       	smoothSolver	4.481430e-04	9.468710e-09	2	true	DICPCG	2.504830e-03	5.556270e-05	2	true
5.81457       	smoothSolver	4.480040e-04	9.447660e-09	2	true	DICPCG	2.512950e-03	5.580720e-05	2	true
5.81829       	smoothSolver	4.475950e-04	9.447930e-09	2	true	DICPCG	2.513850e-03	5.619160e-05	2	true
5.82184       	smoothSolver	4.276600e-04	7.761580e-09	2	true	DICPCG	2.442320e-03	5.513470e-05	2	true
5.82539       	smoothSolver	4.271760e-04	7.797850e-09	2	true	DICPCG	2.422150e-03	5.697280e-05	2	true
5.82894       	smoothSolver	4.267330e-04	7.828930e-09	2	true	DICPCG	2.392430e-03	5.776050e-05	2	true
5.8325        	smoothSolver	4.260560e-04	7.867370e-09	2	true	DICPCG	2.412860e-03	5.967910e-05	2	true
5.83605       	smoothSolver	4.253480e-04	7.928010e-09	2	true	DICPCG	2.412800e-03	6.114430e-05	2	true
5.83942       	smoothSolver	4.022080e-04	6.284860e-09	2	true	DICPCG	2.338730e-03	5.979540e-05	2	true
5.84278       	smoothSolver	4.014830e-04	6.387640e-09	2	true	DICPCG	2.340470e-03	6.082890e-05	2	true
5.84615       	smoothSolver	4.005180e-04	6.495260e-09	2	true	DICPCG	2.429100e-03	6.079340e-05	2	true
5.84951       	smoothSolver	3.994610e-04	6.614700e-09	2	true	DICPCG	2.430010e-03	6.019560e-05	2	true
5.85288       	smoothSolver	3.984050e-04	6.753390e-09	2	true	DICPCG	2.495230e-03	5.819500e-05	2	true
5.85624       	smoothSolver	3.973710e-04	6.900900e-09	2	true	DICPCG	2.477230e-03	5.787960e-05	2	true
5.85961       	smoothSolver	3.963720e-04	7.057850e-09	2	true	DICPCG	2.462480e-03	5.781160e-05	2	true
5.86298       	smoothSolver	3.952430e-04	7.195010e-09	2	true	DICPCG	2.447690e-03	5.785200e-05	2	true
5.86634       	smoothSolver	3.939870e-04	7.320220e-09	2	true	DICPCG	2.439040e-03	5.745900e-05	2	true
5.86971       	smoothSolver	3.926810e-04	7.419670e-09	2	true	DICPCG	2.415170e-03	5.776590e-05	2	true
5.87307       	smoothSolver	3.910960e-04	7.511530e-09	2	true	DICPCG	2.382930e-03	5.825710e-05	2	true
5.87644       	smoothSolver	3.893990e-04	7.597220e-09	2	true	DICPCG	2.347030e-03	5.947940e-05	2	true
5.87981       	smoothSolver	3.877770e-04	7.695150e-09	2	true	DICPCG	2.320330e-03	6.059490e-05	2	true
5.88317       	smoothSolver	3.861740e-04	7.808020e-09	2	true	DICPCG	2.295860e-03	6.165780e-05	2	true
5.88654       	smoothSolver	3.846050e-04	7.933870e-09	2	true	DICPCG	2.274050e-03	6.311530e-05	2	true
5.8899        	smoothSolver	3.830210e-04	8.069540e-09	2	true	DICPCG	2.254820e-03	6.457360e-05	2	true
5.89327       	smoothSolver	3.814980e-04	8.189540e-09	2	true	DICPCG	2.235420e-03	6.611720e-05	2	true
5.89663       	smoothSolver	3.799450e-04	8.289200e-09	2	true	DICPCG	2.215270e-03	6.755390e-05	2	true
5.9           	smoothSolver	3.783330e-04	8.380160e-09	2	true	DICPCG	2.200310e-03	6.904610e-05	2	true
5.90323       	smoothSolver	3.611070e-04	6.999750e-09	2	true	DICPCG	2.131070e-03	6.709900e-05	2	true
5.90645       	smoothSolver	3.596340e-04	7.105050e-09	2	true	DICPCG	2.126230e-03	6.744810e-05	2	true
5.90957       	smoothSolver	3.461660e-04	6.174820e-09	2	true	DICPCG	2.070040e-03	6.498720e-05	2	true
5.91269       	smoothSolver	3.447520e-04	6.266930e-09	2	true	DICPCG	2.051440e-03	6.605270e-05	2	true
5.91581       	smoothSolver	3.433380e-04	6.338730e-09	2	true	DICPCG	2.022790e-03	6.633420e-05	2	true
5.91892       	smoothSolver	3.418490e-04	6.380990e-09	2	true	DICPCG	1.990570e-03	6.703570e-05	2	true
5.92204       	smoothSolver	3.403660e-04	6.421150e-09	2	true	DICPCG	1.960330e-03	6.672660e-05	2	true
5.92516       	smoothSolver	3.390370e-04	6.474240e-09	2	true	DICPCG	1.941460e-03	6.605200e-05	2	true
5.92815       	smoothSolver	3.243550e-04	5.426510e-09	2	true	DICPCG	1.904440e-03	6.309370e-05	2	true
5.93115       	smoothSolver	3.233200e-04	5.486220e-09	2	true	DICPCG	1.933740e-03	6.290500e-05	2	true
5.93414       	smoothSolver	3.223320e-04	5.534410e-09	2	true	DICPCG	1.957280e-03	6.289400e-05	2	true
5.93714       	smoothSolver	3.213390e-04	5.580730e-09	2	true	DICPCG	1.973140e-03	6.333650e-05	2	true
5.94013       	smoothSolver	3.203260e-04	5.628070e-09	2	true	DICPCG	1.985670e-03	6.388420e-05	2	true
5.94312       	smoothSolver	3.192620e-04	5.677000e-09	2	true	DICPCG	1.978650e-03	6.468740e-05	2	true
5.94612       	smoothSolver	3.181120e-04	5.729150e-09	2	true	DICPCG	2.005720e-03	6.613820e-05	2	true
5.94911       	smoothSolver	3.169350e-04	5.785140e-09	2	true	DICPCG	1.988570e-03	6.687810e-05	2	true
5.9521        	smoothSolver	3.157120e-04	5.836950e-09	2	true	DICPCG	1.988390e-03	6.833370e-05	2	true
5.9551        	smoothSolver	3.144470e-04	5.889170e-09	2	true	DICPCG	1.968880e-03	6.979490e-05	2	true
5.95809       	smoothSolver	3.132030e-04	5.917310e-09	2	true	DICPCG	1.961300e-03	7.100570e-05	2	true
5.96108       	smoothSolver	3.120070e-04	5.917330e-09	2	true	DICPCG	1.930170e-03	7.054870e-05	2	true
5.96408       	smoothSolver	3.107910e-04	5.903430e-09	2	true	DICPCG	1.942570e-03	6.987150e-05	2	true
5.96707       	smoothSolver	3.096000e-04	5.890530e-09	2	true	DICPCG	1.943500e-03	6.928280e-05	2	true
5.97006       	smoothSolver	3.085020e-04	5.869920e-09	2	true	DICPCG	1.975000e-03	6.945740e-05	2	true
5.97306       	smoothSolver	3.074810e-04	5.863650e-09	2	true	DICPCG	1.984850e-03	6.990790e-05	2	true
5.97605       	smoothSolver	3.059710e-04	5.875780e-09	2	true	DICPCG	2.001960e-03	7.024550e-05	2	true
5.97905       	smoothSolver	3.042760e-04	5.905790e-09	2	true	DICPCG	2.029360e-03	7.111890e-05	2	true
5.98204       	smoothSolver	3.027500e-04	5.969470e-09	2	true	DICPCG	2.034830e-03	7.191180e-05	2	true
5.98503       	smoothSolver	3.013160e-04	6.064420e-09	2	true	DICPCG	2.015210e-03	7.210520e-05	2	true
5.98803       	smoothSolver	3.001060e-04	6.173610e-09	2	true	DICPCG	1.990120e-03	7.142340e-05	2	true
5.99102       	smoothSolver	2.988500e-04	6.244300e-09	2	true	DICPCG	1.943440e-03	7.029160e-05	2	true
5.99401       	smoothSolver	2.974680e-04	6.274470e-09	2	true	DICPCG	1.905210e-03	6.945600e-05	2	true
5.99701       	smoothSolver	2.960250e-04	6.273860e-09	2	true	DICPCG	1.883710e-03	6.831460e-05	2	true
6             	smoothSolver	2.946500e-04	6.298290e-09	2	true	DICPCG	1.870440e-03	6.651970e-05	2	true
6.00312       	smoothSolver	3.060690e-04	7.747230e-09	2	true	DICPCG	1.927420e-03	6.819520e-05	2	true
6.00625       	smoothSolver	3.044260e-04	7.869660e-09	2	true	DICPCG	1.937530e-03	6.591030e-05	2	true
6.00948       	smoothSolver	3.132630e-04	9.369790e-09	2	true	DICPCG	1.986360e-03	6.738880e-05	2	true
6.0126        	smoothSolver	3.006510e-04	8.193720e-09	2	true	DICPCG	1.938110e-03	6.402930e-05	2	true
6.01573       	smoothSolver	2.988370e-04	8.441760e-09	2	true	DICPCG	1.928160e-03	6.500390e-05	2	true
6.01885       	smoothSolver	2.971640e-04	8.666650e-09	2	true	DICPCG	1.918050e-03	6.542640e-05	2	true
6.02197       	smoothSolver	2.956400e-04	8.821830e-09	2	true	DICPCG	1.882300e-03	6.531770e-05	2	true
6.02509       	smoothSolver	2.943320e-04	8.891170e-09	2	true	DICPCG	1.839320e-03	6.507080e-05	2	true
6.02821       	smoothSolver	2.931640e-04	8.879070e-09	2	true	DICPCG	1.810530e-03	6.587390e-05	2	true
6.03133       	smoothSolver	2.920090e-04	8.814790e-09	2	true	DICPCG	1.803450e-03	6.741830e-05	2	true
6.0346        	smoothSolver	3.046270e-04	1.690070e-10	3	true	DICPCG	1.859080e-03	7.333730e-05	2	true
6.03787       	smoothSolver	3.033060e-04	1.632310e-10	3	true	DICPCG	1.862060e-03	7.456670e-05	2	true
6.04114       	smoothSolver	3.019480e-04	1.579510e-10	3	true	DICPCG	1.871040e-03	7.730340e-05	2	true
6.04441       	smoothSolver	3.004670e-04	1.544470e-10	3	true	DICPCG	1.862700e-03	7.853160e-05	2	true
6.04768       	smoothSolver	2.987680e-04	9.971260e-09	2	true	DICPCG	1.854690e-03	7.808380e-05	2	true
6.05095       	smoothSolver	2.970850e-04	1.607550e-10	3	true	DICPCG	1.855300e-03	7.752460e-05	2	true
6.05422       	smoothSolver	2.953950e-04	1.637370e-10	3	true	DICPCG	1.891690e-03	7.614560e-05	2	true
6.05749       	smoothSolver	2.939930e-04	1.664400e-10	3	true	DICPCG	1.891770e-03	7.476940e-05	2	true
6.06076       	smoothSolver	2.926650e-04	1.667520e-10	3	true	DICPCG	1.858850e-03	7.312770e-05	2	true
6.06403       	smoothSolver	2.914540e-04	9.984520e-09	2	true	DICPCG	1.819510e-03	7.153220e-05	2	true
6.0673        	smoothSolver	2.903700e-04	1.711530e-10	3	true	DICPCG	1.793790e-03	7.141650e-05	2	true
6.07057       	smoothSolver	2.890810e-04	1.750060e-10	3	true	DICPCG	1.794690e-03	7.098960e-05	2	true
6.07384       	smoothSolver	2.880200e-04	1.799530e-10	3	true	DICPCG	1.813450e-03	7.069120e-05	2	true
6.07711       	smoothSolver	2.870420e-04	1.842490e-10	3	true	DICPCG	1.818970e-03	7.001350e-05	2	true
6.08038       	smoothSolver	2.863670e-04	1.872270e-10	3	true	DICPCG	1.805290e-03	6.877620e-05	2	true
6.08365       	smoothSolver	2.860220e-04	1.897930e-10	3	true	DICPCG	1.805910e-03	6.839960e-05	2	true
6.08692       	smoothSolver	2.857180e-04	1.924660e-10	3	true	DICPCG	1.788520e-03	6.879370e-05	2	true
6.09019       	smoothSolver	2.856220e-04	1.951390e-10	3	true	DICPCG	1.778740e-03	6.993700e-05	2	true
6.09346       	smoothSolver	2.857700e-04	1.986740e-10	3	true	DICPCG	1.750840e-03	7.040860e-05	2	true
6.09673       	smoothSolver	2.860430e-04	2.033490e-10	3	true	DICPCG	1.731510e-03	7.086010e-05	2	true
6.1           	smoothSolver	2.864170e-04	2.095430e-10	3	true	DICPCG	1.707280e-03	7.099770e-05	2	true
6.10313       	smoothSolver	2.740420e-04	1.642390e-10	3	true	DICPCG	1.709040e-03	6.905970e-05	2	true
6.10625       	smoothSolver	2.743440e-04	1.703100e-10	3	true	DICPCG	1.735220e-03	7.062840e-05	2	true
6.10927       	smoothSolver	2.657680e-04	9.482220e-09	2	true	DICPCG	1.701390e-03	6.906690e-05	2	true
6.1122        	smoothSolver	2.574610e-04	8.592310e-09	2	true	DICPCG	1.690760e-03	6.906130e-05	2	true
6.11503       	smoothSolver	2.494040e-04	7.696910e-09	2	true	DICPCG	1.636610e-03	6.716260e-05	2	true
6.11787       	smoothSolver	2.496590e-04	7.889550e-09	2	true	DICPCG	1.627780e-03	6.721720e-05	2	true
6.1206        	smoothSolver	2.415160e-04	6.833890e-09	2	true	DICPCG	1.601820e-03	6.505930e-05	2	true
6.12344       	smoothSolver	2.503100e-04	7.905400e-09	2	true	DICPCG	1.672670e-03	6.753450e-05	2	true
6.12627       	smoothSolver	2.505290e-04	7.662380e-09	2	true	DICPCG	1.702150e-03	6.695360e-05	2	true
6.12911       	smoothSolver	2.508160e-04	7.330490e-09	2	true	DICPCG	1.716760e-03	6.638660e-05	2	true
6.13195       	smoothSolver	2.511370e-04	6.999160e-09	2	true	DICPCG	1.702880e-03	6.581580e-05	2	true
6.13478       	smoothSolver	2.514490e-04	6.696190e-09	2	true	DICPCG	1.682290e-03	6.575550e-05	2	true
6.13762       	smoothSolver	2.517320e-04	6.435990e-09	2	true	DICPCG	1.676760e-03	6.633940e-05	2	true
6.14059       	smoothSolver	2.639510e-04	7.677290e-09	2	true	DICPCG	1.761280e-03	6.939480e-05	2	true
6.14356       	smoothSolver	2.642070e-04	7.412640e-09	2	true	DICPCG	1.814270e-03	6.936690e-05	2	true
6.14638       	smoothSolver	2.511770e-04	5.682290e-09	2	true	DICPCG	1.774310e-03	6.554250e-05	2	true
6.1492        	smoothSolver	2.513810e-04	5.569990e-09	2	true	DICPCG	1.789510e-03	6.572200e-05	2	true
6.15219       	smoothSolver	2.665970e-04	7.201070e-09	2	true	DICPCG	1.861500e-03	6.631120e-05	2	true
6.15518       	smoothSolver	2.672750e-04	7.268630e-09	2	true	DICPCG	1.852080e-03	6.313540e-05	2	true
6.15817       	smoothSolver	2.679830e-04	7.483200e-09	2	true	DICPCG	1.882340e-03	6.073550e-05	2	true
6.16115       	smoothSolver	2.686800e-04	7.834710e-09	2	true	DICPCG	1.942920e-03	6.054930e-05	2	true
6.16414       	smoothSolver	2.692160e-04	8.334690e-09	2	true	DICPCG	1.970800e-03	6.093740e-05	2	true
6.16713       	smoothSolver	2.696650e-04	8.975090e-09	2	true	DICPCG	1.985000e-03	6.137820e-05	2	true
6.17042       	smoothSolver	2.970100e-04	2.415400e-10	3	true	DICPCG	2.078200e-03	6.823760e-05	2	true
6.1737        	smoothSolver	2.975750e-04	2.578120e-10	3	true	DICPCG	2.036000e-03	6.991730e-05	2	true
6.17699       	smoothSolver	2.981360e-04	2.738950e-10	3	true	DICPCG	2.030020e-03	7.459260e-05	2	true
6.18028       	smoothSolver	2.987240e-04	2.870420e-10	3	true	DICPCG	2.047230e-03	8.016550e-05	2	true
6.18357       	smoothSolver	2.994040e-04	2.918430e-10	3	true	DICPCG	2.078990e-03	8.564030e-05	2	true
6.18685       	smoothSolver	3.001060e-04	2.882020e-10	3	true	DICPCG	2.084210e-03	8.965150e-05	2	true
6.19014       	smoothSolver	3.009140e-04	2.758250e-10	3	true	DICPCG	2.083090e-03	8.822100e-05	2	true
6.19343       	smoothSolver	3.018450e-04	2.578750e-10	3	true	DICPCG	2.109870e-03	8.700840e-05	2	true
6.19671       	smoothSolver	3.025480e-04	2.432490e-10	3	true	DICPCG	2.124870e-03	8.554430e-05	2	true
6.2           	smoothSolver	3.030810e-04	2.348450e-10	3	true	DICPCG	2.121010e-03	8.684870e-05	2	true
6.20312       	smoothSolver	2.887670e-04	1.713130e-10	3	true	DICPCG	2.039130e-03	8.153600e-05	2	true
6.20615       	smoothSolver	2.805310e-04	9.478650e-09	2	true	DICPCG	1.987500e-03	8.021430e-05	2	true
6.20909       	smoothSolver	2.726740e-04	8.213190e-09	2	true	DICPCG	1.940940e-03	7.824030e-05	2	true
6.21193       	smoothSolver	2.649810e-04	7.222720e-09	2	true	DICPCG	1.907260e-03	7.466230e-05	2	true
6.21477       	smoothSolver	2.656990e-04	7.488010e-09	2	true	DICPCG	1.898690e-03	7.265000e-05	2	true
6.21752       	smoothSolver	2.577760e-04	6.765290e-09	2	true	DICPCG	1.849870e-03	6.867750e-05	2	true
6.22027       	smoothSolver	2.584740e-04	7.161780e-09	2	true	DICPCG	1.852730e-03	6.946040e-05	2	true
6.22302       	smoothSolver	2.592060e-04	7.515120e-09	2	true	DICPCG	1.867010e-03	6.925690e-05	2	true
6.22577       	smoothSolver	2.599780e-04	7.910830e-09	2	true	DICPCG	1.889370e-03	6.920490e-05	2	true
6.22851       	smoothSolver	2.607400e-04	8.558950e-09	2	true	DICPCG	1.884910e-03	6.882460e-05	2	true
6.23116       	smoothSolver	2.516720e-04	7.989060e-09	2	true	DICPCG	1.835530e-03	6.506350e-05	2	true
6.23381       	smoothSolver	2.521830e-04	9.004120e-09	2	true	DICPCG	1.830690e-03	6.757260e-05	2	true
6.23646       	smoothSolver	2.529170e-04	1.317890e-10	3	true	DICPCG	1.833350e-03	7.152170e-05	2	true
6.2391        	smoothSolver	2.534740e-04	1.449480e-10	3	true	DICPCG	1.835790e-03	7.340940e-05	2	true
6.24175       	smoothSolver	2.539690e-04	1.530890e-10	3	true	DICPCG	1.857860e-03	7.523660e-05	2	true
6.24429       	smoothSolver	2.433060e-04	9.990370e-09	2	true	DICPCG	1.808040e-03	7.323060e-05	2	true
6.24682       	smoothSolver	2.435040e-04	1.174820e-10	3	true	DICPCG	1.835420e-03	7.672940e-05	2	true
6.24935       	smoothSolver	2.439120e-04	9.507280e-09	2	true	DICPCG	1.836850e-03	7.506670e-05	2	true
6.25188       	smoothSolver	2.443830e-04	8.755850e-09	2	true	DICPCG	1.855450e-03	7.404640e-05	2	true
6.25442       	smoothSolver	2.448470e-04	7.999260e-09	2	true	DICPCG	1.884260e-03	7.356760e-05	2	true
6.25695       	smoothSolver	2.453110e-04	7.479180e-09	2	true	DICPCG	1.893750e-03	7.175520e-05	2	true
6.25934       	smoothSolver	2.320700e-04	5.514310e-09	2	true	DICPCG	1.823990e-03	6.672220e-05	2	true
6.26173       	smoothSolver	2.325240e-04	5.383870e-09	2	true	DICPCG	1.827420e-03	7.059980e-05	2	true
6.26428       	smoothSolver	2.484510e-04	7.076560e-09	2	true	DICPCG	1.933010e-03	7.642370e-05	2	true
6.26683       	smoothSolver	2.486210e-04	6.911110e-09	2	true	DICPCG	1.973930e-03	7.300310e-05	2	true
6.26938       	smoothSolver	2.487420e-04	6.806450e-09	2	true	DICPCG	1.963330e-03	7.222040e-05	2	true
6.27174       	smoothSolver	2.297530e-04	4.663100e-09	2	true	DICPCG	1.834580e-03	6.531310e-05	2	true
6.27409       	smoothSolver	2.299780e-04	4.662800e-09	2	true	DICPCG	1.850440e-03	6.898200e-05	2	true
6.27645       	smoothSolver	2.301120e-04	4.564650e-09	2	true	DICPCG	1.857490e-03	6.750930e-05	2	true
6.2788        	smoothSolver	2.300880e-04	4.355990e-09	2	true	DICPCG	1.895450e-03	6.737300e-05	2	true
6.28116       	smoothSolver	2.300020e-04	4.197440e-09	2	true	DICPCG	1.956390e-03	7.011690e-05	2	true
6.28351       	smoothSolver	2.300040e-04	4.101990e-09	2	true	DICPCG	1.989380e-03	7.356480e-05	2	true
6.28587       	smoothSolver	2.301590e-04	4.060380e-09	2	true	DICPCG	2.058420e-03	7.772950e-05	2	true
6.28822       	smoothSolver	2.303570e-04	4.087890e-09	2	true	DICPCG	2.056590e-03	8.088490e-05	2	true
6.29058       	smoothSolver	2.303420e-04	4.182330e-09	2	true	DICPCG	2.062200e-03	8.290950e-05	2	true
6.29293       	smoothSolver	2.301410e-04	4.275490e-09	2	true	DICPCG	2.061210e-03	8.570920e-05	2	true
6.29529       	smoothSolver	2.299520e-04	4.289250e-09	2	true	DICPCG	2.059100e-03	8.803550e-05	2	true
6.29764       	smoothSolver	2.298960e-04	4.174220e-09	2	true	DICPCG	2.057160e-03	9.105630e-05	2	true
6.3           	smoothSolver	2.299380e-04	3.947690e-09	2	true	DICPCG	2.066060e-03	9.382190e-05	2	true
6.30244       	smoothSolver	2.380920e-04	4.260250e-09	2	true	DICPCG	2.125900e-03	9.718380e-05	2	true
6.30488       	smoothSolver	2.379760e-04	3.865940e-09	2	true	DICPCG	2.157130e-03	9.413720e-05	2	true
6.30738       	smoothSolver	2.441190e-04	3.941390e-09	2	true	DICPCG	2.205940e-03	9.534790e-05	2	true
6.31003       	smoothSolver	2.580280e-04	4.553250e-09	2	true	DICPCG	2.251120e-03	9.761860e-05	2	true
6.31284       	smoothSolver	2.740440e-04	5.307540e-09	2	true	DICPCG	2.335380e-03	9.859940e-05	2	true
6.31584       	smoothSolver	2.926220e-04	6.282270e-09	2	true	DICPCG	2.477170e-03	1.010040e-04	2	true
6.31908       	smoothSolver	3.145450e-04	7.641280e-09	2	true	DICPCG	2.627910e-03	9.783750e-05	2	true
6.3226        	smoothSolver	3.412360e-04	9.908140e-09	2	true	DICPCG	2.830800e-03	1.035340e-04	2	true
6.32629       	smoothSolver	3.570610e-04	1.307840e-10	3	true	DICPCG	2.966880e-03	1.060110e-04	2	true
6.33017       	smoothSolver	3.753500e-04	1.735980e-10	3	true	DICPCG	3.059020e-03	1.078940e-04	2	true
6.33427       	smoothSolver	3.966220e-04	2.368730e-10	3	true	DICPCG	3.134530e-03	1.107060e-04	2	true
6.33865       	smoothSolver	4.220370e-04	3.341740e-10	3	true	DICPCG	3.301690e-03	1.132260e-04	2	true
6.34337       	smoothSolver	4.530760e-04	4.994650e-10	3	true	DICPCG	3.537310e-03	1.163940e-04	2	true
6.34809       	smoothSolver	4.529650e-04	4.826970e-10	3	true	DICPCG	3.534530e-03	1.128010e-04	2	true
6.35328       	smoothSolver	4.997720e-04	8.580150e-10	3	true	DICPCG	3.728250e-03	1.237830e-04	2	true
6.35847       	smoothSolver	4.997090e-04	8.750090e-10	3	true	DICPCG	3.763910e-03	1.226160e-04	2	true
6.36366       	smoothSolver	5.011380e-04	9.292610e-10	3	true	DICPCG	3.815090e-03	1.271870e-04	2	true
6.3677        	smoothSolver	3.867050e-04	2.045000e-10	3	true	DICPCG	3.223950e-03	1.042080e-04	2	true
6.37232       	smoothSolver	4.402830e-04	4.705230e-10	3	true	DICPCG	3.539980e-03	1.157180e-04	2	true
6.37693       	smoothSolver	4.383960e-04	4.737250e-10	3	true	DICPCG	3.509360e-03	1.117060e-04	2	true
6.38154       	smoothSolver	4.371940e-04	4.745770e-10	3	true	DICPCG	3.407250e-03	1.083470e-04	2	true
6.38616       	smoothSolver	4.347820e-04	4.624830e-10	3	true	DICPCG	3.558380e-03	1.050210e-04	2	true
6.39077       	smoothSolver	4.335570e-04	4.463470e-10	3	true	DICPCG	3.475510e-03	9.964510e-05	2	true
6.39539       	smoothSolver	4.324000e-04	4.410440e-10	3	true	DICPCG	3.387830e-03	9.771970e-05	2	true
6.4           	smoothSolver	4.297920e-04	4.412520e-10	3	true	DICPCG	3.392680e-03	9.870600e-05	2	true
6.40526       	smoothSolver	4.895110e-04	9.884330e-10	3	true	DICPCG	3.687930e-03	1.064580e-04	2	true
6.41084       	smoothSolver	5.146450e-04	1.375120e-09	3	true	DICPCG	3.993710e-03	1.200660e-04	2	true
6.41579       	smoothSolver	4.573290e-04	7.040720e-10	3	true	DICPCG	3.542400e-03	9.758130e-05	2	true
