# Solver information
# Time        	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged
7.875         	DICPCG	5.486790e-03	1.002700e-04	1	true
7.88333       	DICPCG	5.553940e-03	9.179320e-05	1	true
7.89167       	DICPCG	5.542040e-03	8.465470e-05	1	true
7.9           	DICPCG	5.398360e-03	8.218210e-05	1	true
7.90769       	DICPCG	5.090080e-03	7.403070e-05	1	true
7.91538       	DICPCG	5.057010e-03	6.441060e-05	1	true
7.92308       	DICPCG	4.979040e-03	5.928330e-05	1	true
7.93077       	DICPCG	4.920150e-03	5.731910e-05	1	true
7.93846       	DICPCG	4.864670e-03	5.479950e-05	1	true
7.94615       	DICPCG	4.802300e-03	5.174290e-05	1	true
7.95385       	DICPCG	4.728380e-03	4.762470e-05	1	true
7.96154       	DICPCG	4.647760e-03	4.533670e-05	1	true
7.96923       	DICPCG	4.512160e-03	4.946940e-05	1	true
7.97692       	DICPCG	4.702110e-03	1.193510e-04	1	true
7.98462       	DICPCG	4.484140e-03	9.629580e-05	1	true
7.99231       	DICPCG	4.445720e-03	1.142250e-04	1	true
8             	DICPCG	4.769410e-03	2.271700e-04	1	true
