# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   	epsilon_solver	epsilon_initial	epsilon_final 	epsilon_iters 	epsilon_converged
356           	DILUPBiCGStab	9.604230e-06	7.272300e-13	3	5.213780e-05	5.342280e-12	3	false	DILUPBiCGStab	1.131860e-04	2.318210e-12	3	true	GAMG	8.755090e-05	1.799340e-07	2	true	DILUPBiCGStab	2.400620e-04	9.184020e-12	3	true
357           	DILUPBiCGStab	1.042050e-05	7.891550e-13	3	5.455080e-05	5.588470e-12	3	false	DILUPBiCGStab	1.234270e-04	2.591730e-12	3	true	GAMG	9.417840e-05	1.979870e-07	2	true	DILUPBiCGStab	2.519900e-04	3.786670e-11	3	true
358           	DILUPBiCGStab	1.017640e-05	8.093610e-13	3	5.189030e-05	5.554680e-12	3	false	DILUPBiCGStab	1.172980e-04	2.224830e-12	3	true	GAMG	9.022400e-05	1.299870e-07	2	true	DILUPBiCGStab	2.287400e-04	9.256980e-12	3	true
359           	DILUPBiCGStab	9.307940e-06	7.801840e-13	3	5.016540e-05	5.973840e-12	3	false	DILUPBiCGStab	1.222000e-04	2.598450e-12	3	true	GAMG	8.383890e-05	1.892290e-07	2	true	DILUPBiCGStab	2.369290e-04	3.354380e-11	3	true
360           	DILUPBiCGStab	9.393960e-06	7.039720e-13	3	5.013570e-05	5.815340e-12	3	false	DILUPBiCGStab	1.118030e-04	2.271980e-12	3	true	GAMG	8.685960e-05	1.369200e-07	2	true	DILUPBiCGStab	2.424970e-04	9.177350e-12	3	true
361           	DILUPBiCGStab	1.036590e-05	7.513470e-13	3	5.437760e-05	5.707130e-12	3	false	DILUPBiCGStab	1.168270e-04	2.663930e-12	3	true	GAMG	9.570380e-05	1.575270e-07	2	true	DILUPBiCGStab	2.559390e-04	3.810340e-11	3	true
362           	DILUPBiCGStab	1.018840e-05	7.304800e-13	3	5.224420e-05	5.717400e-12	3	false	DILUPBiCGStab	1.143880e-04	2.240230e-12	3	true	GAMG	8.797620e-05	1.722340e-07	2	true	DILUPBiCGStab	2.260190e-04	9.262900e-12	3	true
363           	DILUPBiCGStab	8.915290e-06	7.531230e-13	3	5.021630e-05	5.612060e-12	3	false	DILUPBiCGStab	1.248250e-04	2.649250e-12	3	true	GAMG	8.769030e-05	2.235450e-07	2	true	DILUPBiCGStab	2.318530e-04	3.220520e-11	3	true
364           	DILUPBiCGStab	9.199170e-06	7.356020e-13	3	4.903940e-05	5.489040e-12	3	false	DILUPBiCGStab	1.219850e-04	2.267990e-12	3	true	GAMG	9.228150e-05	1.386750e-07	2	true	DILUPBiCGStab	2.419460e-04	9.170340e-12	3	true
365           	DILUPBiCGStab	1.049940e-05	7.088590e-13	3	5.435770e-05	5.235710e-12	3	false	DILUPBiCGStab	1.244350e-04	2.677150e-12	3	true	GAMG	9.949810e-05	1.850180e-07	2	true	DILUPBiCGStab	2.567590e-04	3.696600e-11	3	true
366           	DILUPBiCGStab	1.041400e-05	7.387580e-13	3	5.204310e-05	5.253270e-12	3	false	DILUPBiCGStab	1.123110e-04	2.349400e-12	3	true	GAMG	9.366480e-05	2.289000e-07	2	true	DILUPBiCGStab	2.292900e-04	9.244980e-12	3	true
367           	DILUPBiCGStab	8.915700e-06	7.040630e-13	3	4.927600e-05	5.237280e-12	3	false	DILUPBiCGStab	1.152660e-04	2.697450e-12	3	true	GAMG	8.685910e-05	2.608370e-07	2	true	DILUPBiCGStab	2.358930e-04	3.134440e-11	3	true
368           	DILUPBiCGStab	8.909690e-06	6.555820e-13	3	5.031630e-05	5.390890e-12	3	false	DILUPBiCGStab	1.111910e-04	2.349020e-12	3	true	GAMG	9.163010e-05	1.610350e-07	2	true	DILUPBiCGStab	2.418250e-04	9.169250e-12	3	true
369           	DILUPBiCGStab	1.037520e-05	6.573080e-13	3	5.594380e-05	5.299950e-12	3	false	DILUPBiCGStab	1.266920e-04	2.615580e-12	3	true	GAMG	9.851690e-05	1.912630e-07	2	true	DILUPBiCGStab	2.558380e-04	3.792320e-11	3	true
370           	DILUPBiCGStab	1.017690e-05	6.273520e-13	3	5.171620e-05	5.460410e-12	3	false	DILUPBiCGStab	1.269390e-04	2.365220e-12	3	true	GAMG	9.170760e-05	2.372920e-07	2	true	DILUPBiCGStab	2.263320e-04	9.255540e-12	3	true
371           	DILUPBiCGStab	8.992030e-06	6.855390e-13	3	5.104360e-05	5.308460e-12	3	false	DILUPBiCGStab	1.280850e-04	2.569170e-12	3	true	GAMG	9.323300e-05	1.752580e-07	2	true	DILUPBiCGStab	2.327170e-04	3.104750e-11	3	true
372           	DILUPBiCGStab	9.244490e-06	6.056180e-13	3	5.070560e-05	5.380210e-12	3	false	DILUPBiCGStab	1.136080e-04	2.451260e-12	3	true	GAMG	8.987810e-05	2.046200e-07	2	true	DILUPBiCGStab	2.407700e-04	9.191780e-12	3	true
373           	DILUPBiCGStab	9.953610e-06	6.189090e-13	3	5.423470e-05	5.464700e-12	3	false	DILUPBiCGStab	1.167870e-04	2.607270e-12	3	true	GAMG	9.239160e-05	2.094260e-07	2	true	DILUPBiCGStab	2.522750e-04	3.633970e-11	3	true
374           	DILUPBiCGStab	9.561970e-06	6.458730e-13	3	5.144200e-05	5.247750e-12	3	false	DILUPBiCGStab	1.107950e-04	2.522030e-12	3	true	GAMG	9.162930e-05	1.734620e-07	2	true	DILUPBiCGStab	2.292080e-04	9.271170e-12	3	true
375           	DILUPBiCGStab	8.841680e-06	6.302850e-13	3	4.897630e-05	5.039100e-12	3	false	DILUPBiCGStab	1.189470e-04	2.548230e-12	3	true	GAMG	8.504470e-05	1.776990e-07	2	true	DILUPBiCGStab	2.367460e-04	3.433350e-11	3	true
376           	DILUPBiCGStab	8.881170e-06	5.607540e-13	3	4.919950e-05	5.288750e-12	3	false	DILUPBiCGStab	1.158860e-04	2.621150e-12	3	true	GAMG	8.751990e-05	1.712300e-07	2	true	DILUPBiCGStab	2.405800e-04	9.230900e-12	3	true
377           	DILUPBiCGStab	1.002440e-05	6.011440e-13	3	5.412000e-05	5.544860e-12	3	false	DILUPBiCGStab	1.234380e-04	2.601030e-12	3	true	GAMG	9.695170e-05	1.457330e-07	2	true	DILUPBiCGStab	2.543110e-04	3.923440e-11	3	true
378           	DILUPBiCGStab	9.878940e-06	5.482060e-13	3	5.020410e-05	5.251310e-12	3	false	DILUPBiCGStab	1.125380e-04	2.725970e-12	3	true	GAMG	8.823500e-05	1.852260e-07	2	true	DILUPBiCGStab	2.287160e-04	9.314670e-12	3	true
379           	DILUPBiCGStab	8.561760e-06	6.533260e-13	3	4.798100e-05	5.088330e-12	3	false	DILUPBiCGStab	1.139190e-04	2.590230e-12	3	true	GAMG	8.507060e-05	2.401560e-07	2	true	DILUPBiCGStab	2.349500e-04	3.393920e-11	3	true
380           	DILUPBiCGStab	8.675170e-06	5.503810e-13	3	5.000410e-05	5.050460e-12	3	false	DILUPBiCGStab	1.123600e-04	2.694490e-12	3	true	GAMG	8.676050e-05	1.328190e-07	2	true	DILUPBiCGStab	2.404040e-04	9.236630e-12	3	true
381           	DILUPBiCGStab	9.989600e-06	6.677780e-13	3	5.399420e-05	5.114780e-12	3	false	DILUPBiCGStab	1.257240e-04	2.513750e-12	3	true	GAMG	9.472690e-05	2.113670e-07	2	true	DILUPBiCGStab	2.559680e-04	4.079010e-11	3	true
382           	DILUPBiCGStab	9.876910e-06	6.006360e-13	3	5.079300e-05	4.885850e-12	3	false	DILUPBiCGStab	1.217830e-04	2.648570e-12	3	true	GAMG	8.980730e-05	2.246170e-07	2	true	DILUPBiCGStab	2.261040e-04	9.313830e-12	3	true
383           	DILUPBiCGStab	8.573010e-06	6.633870e-13	3	5.061110e-05	5.030980e-12	3	false	DILUPBiCGStab	1.242950e-04	2.573380e-12	3	true	GAMG	9.381900e-05	2.075090e-07	2	true	DILUPBiCGStab	2.313110e-04	3.116160e-11	3	true
384           	DILUPBiCGStab	8.918930e-06	6.345740e-13	3	5.126770e-05	4.990280e-12	3	false	DILUPBiCGStab	1.146170e-04	2.622150e-12	3	true	GAMG	9.829030e-05	2.187260e-07	2	true	DILUPBiCGStab	2.387690e-04	9.221810e-12	3	true
385           	DILUPBiCGStab	9.717940e-06	5.642880e-13	3	5.479410e-05	5.112420e-12	3	false	DILUPBiCGStab	1.187960e-04	2.602360e-12	3	true	GAMG	9.765590e-05	2.487460e-07	2	true	DILUPBiCGStab	2.494890e-04	3.514630e-11	3	true
386           	DILUPBiCGStab	9.244260e-06	2.834220e-12	3	5.154930e-05	4.945070e-12	3	false	DILUPBiCGStab	1.124570e-04	2.464840e-12	3	true	GAMG	8.898600e-05	1.904740e-07	2	true	DILUPBiCGStab	2.294690e-04	9.233670e-12	3	true
387           	DILUPBiCGStab	8.778550e-06	5.004120e-13	3	4.907180e-05	5.201850e-12	3	false	DILUPBiCGStab	1.232030e-04	2.550850e-12	3	true	GAMG	8.183260e-05	1.522970e-07	2	true	DILUPBiCGStab	2.375940e-04	3.312990e-11	3	true
388           	DILUPBiCGStab	8.821930e-06	5.955890e-13	3	4.960960e-05	5.260840e-12	3	false	DILUPBiCGStab	1.227870e-04	2.360410e-12	3	true	GAMG	9.699360e-05	1.835190e-07	2	true	DILUPBiCGStab	2.392550e-04	9.150140e-12	3	true
389           	DILUPBiCGStab	9.743100e-06	4.963390e-13	3	5.346940e-05	5.111080e-12	3	false	DILUPBiCGStab	1.250450e-04	2.543550e-12	3	true	GAMG	1.043580e-04	1.762410e-07	2	true	DILUPBiCGStab	2.529110e-04	3.478200e-11	3	true
390           	DILUPBiCGStab	9.836460e-06	5.357090e-13	3	5.218770e-05	5.352440e-12	3	false	DILUPBiCGStab	1.140220e-04	2.338040e-12	3	true	GAMG	8.595320e-05	2.617580e-07	2	true	DILUPBiCGStab	2.318430e-04	9.163950e-12	3	true
391           	DILUPBiCGStab	8.669500e-06	5.913270e-13	3	4.921980e-05	5.507260e-12	3	false	DILUPBiCGStab	1.172410e-04	2.636280e-12	3	true	GAMG	8.122740e-05	2.130530e-07	2	true	DILUPBiCGStab	2.392210e-04	3.165140e-11	3	true
392           	DILUPBiCGStab	8.704620e-06	5.495460e-13	3	5.083490e-05	5.338390e-12	3	false	DILUPBiCGStab	1.120980e-04	2.295310e-12	3	true	GAMG	9.488870e-05	1.905820e-07	2	true	DILUPBiCGStab	2.399110e-04	9.089530e-12	3	true
393           	DILUPBiCGStab	9.711690e-06	5.075650e-13	3	5.412620e-05	5.529000e-12	3	false	DILUPBiCGStab	1.203450e-04	2.566010e-12	3	true	GAMG	1.009130e-04	2.455100e-07	2	true	DILUPBiCGStab	2.526590e-04	3.631730e-11	3	true
394           	DILUPBiCGStab	9.378810e-06	5.813590e-13	3	5.086950e-05	5.869910e-12	3	false	DILUPBiCGStab	1.147880e-04	2.249200e-12	3	true	GAMG	8.346820e-05	1.677970e-07	2	true	DILUPBiCGStab	2.266860e-04	9.161550e-12	3	true
395           	DILUPBiCGStab	8.354820e-06	5.388210e-13	3	4.883650e-05	5.752600e-12	3	false	DILUPBiCGStab	1.200790e-04	2.627760e-12	3	true	GAMG	7.846580e-05	1.719900e-07	2	true	DILUPBiCGStab	2.351300e-04	3.198850e-11	3	true
396           	DILUPBiCGStab	8.548980e-06	5.567570e-13	3	4.895940e-05	5.552780e-12	3	false	DILUPBiCGStab	1.093780e-04	2.298130e-12	3	true	GAMG	9.282770e-05	1.624480e-07	2	true	DILUPBiCGStab	2.424860e-04	9.072090e-12	3	true
397           	DILUPBiCGStab	9.788490e-06	5.502040e-13	3	5.447750e-05	5.600050e-12	3	false	DILUPBiCGStab	1.169750e-04	2.723750e-12	3	true	GAMG	1.047190e-04	1.503400e-07	2	true	DILUPBiCGStab	2.572060e-04	3.685110e-11	3	true
398           	DILUPBiCGStab	9.651930e-06	4.938260e-13	3	5.162690e-05	5.399190e-12	3	false	DILUPBiCGStab	1.148820e-04	2.268710e-12	3	true	GAMG	8.367690e-05	1.616760e-07	2	true	DILUPBiCGStab	2.240590e-04	9.167580e-12	3	true
399           	DILUPBiCGStab	8.239690e-06	5.341720e-13	3	4.954550e-05	5.352740e-12	3	false	DILUPBiCGStab	1.234610e-04	2.702230e-12	3	true	GAMG	8.414570e-05	2.364310e-07	2	true	DILUPBiCGStab	2.271420e-04	2.975320e-11	3	true
400           	DILUPBiCGStab	8.376270e-06	6.379250e-13	3	4.817690e-05	5.226250e-12	3	false	DILUPBiCGStab	1.182400e-04	2.289860e-12	3	true	GAMG	9.861020e-05	1.540410e-07	2	true	DILUPBiCGStab	2.365350e-04	9.110790e-12	3	true
401           	DILUPBiCGStab	9.396940e-06	5.096070e-13	3	5.262880e-05	5.282870e-12	3	false	DILUPBiCGStab	1.203470e-04	2.776420e-12	3	true	GAMG	9.676230e-05	2.002940e-07	2	true	DILUPBiCGStab	2.486740e-04	3.296620e-11	3	true
402           	DILUPBiCGStab	9.268240e-06	5.439920e-13	3	5.084430e-05	5.478430e-12	3	false	DILUPBiCGStab	1.093690e-04	2.368710e-12	3	true	GAMG	8.607280e-05	2.049730e-07	2	true	DILUPBiCGStab	2.325520e-04	9.147970e-12	3	true
403           	DILUPBiCGStab	8.549290e-06	4.267790e-13	3	4.849660e-05	5.442540e-12	3	false	DILUPBiCGStab	1.129000e-04	2.771230e-12	3	true	GAMG	8.043590e-05	2.159080e-07	2	true	DILUPBiCGStab	2.399480e-04	3.165220e-11	3	true
404           	DILUPBiCGStab	8.514110e-06	5.317150e-13	3	4.977790e-05	5.583800e-12	3	false	DILUPBiCGStab	1.115480e-04	2.360550e-12	3	true	GAMG	9.117410e-05	1.763060e-07	2	true	DILUPBiCGStab	2.364400e-04	9.141790e-12	3	true
405           	DILUPBiCGStab	9.236630e-06	4.899820e-13	3	5.260100e-05	5.425560e-12	3	false	DILUPBiCGStab	1.264410e-04	2.692840e-12	3	true	GAMG	9.567740e-05	1.929090e-07	2	true	DILUPBiCGStab	2.468890e-04	3.389210e-11	3	true
406           	DILUPBiCGStab	9.200610e-06	4.596540e-13	3	5.054810e-05	5.607670e-12	3	false	DILUPBiCGStab	1.248660e-04	2.378300e-12	3	true	GAMG	9.009610e-05	2.075710e-07	2	true	DILUPBiCGStab	2.305280e-04	9.194860e-12	3	true
407           	DILUPBiCGStab	8.712610e-06	5.335490e-13	3	4.941650e-05	5.369060e-12	3	false	DILUPBiCGStab	1.243050e-04	2.602950e-12	3	true	GAMG	8.686870e-05	1.638140e-07	2	true	DILUPBiCGStab	2.405440e-04	3.238650e-11	3	true
408           	DILUPBiCGStab	8.989970e-06	4.862920e-13	3	5.130790e-05	5.421790e-12	3	false	DILUPBiCGStab	1.124310e-04	2.445310e-12	3	true	GAMG	9.190540e-05	2.130350e-07	2	true	DILUPBiCGStab	2.407760e-04	9.166130e-12	3	true
409           	DILUPBiCGStab	9.391220e-06	5.116790e-13	3	5.322540e-05	5.433390e-12	3	false	DILUPBiCGStab	1.154830e-04	2.594050e-12	3	true	GAMG	9.661890e-05	2.408210e-07	2	true	DILUPBiCGStab	2.528020e-04	3.553620e-11	3	true
410           	DILUPBiCGStab	9.077620e-06	4.476510e-13	3	5.151600e-05	5.378050e-12	3	false	DILUPBiCGStab	1.091200e-04	2.460190e-12	3	true	GAMG	8.848920e-05	1.864460e-07	2	true	DILUPBiCGStab	2.285870e-04	9.270000e-12	3	true
411           	DILUPBiCGStab	8.312870e-06	5.005290e-13	3	4.919380e-05	5.252720e-12	3	false	DILUPBiCGStab	1.203060e-04	2.483980e-12	3	true	GAMG	8.139850e-05	1.752570e-07	2	true	DILUPBiCGStab	2.356760e-04	3.386950e-11	3	true
412           	DILUPBiCGStab	8.409240e-06	5.001130e-13	3	4.987220e-05	5.347670e-12	3	false	DILUPBiCGStab	1.183020e-04	2.533090e-12	3	true	GAMG	9.514930e-05	1.764000e-07	2	true	DILUPBiCGStab	2.405010e-04	9.231570e-12	3	true
413           	DILUPBiCGStab	9.709290e-06	5.180960e-13	3	5.507740e-05	5.525750e-12	3	false	DILUPBiCGStab	1.227850e-04	2.482480e-12	3	true	GAMG	1.031570e-04	1.542080e-07	2	true	DILUPBiCGStab	2.553610e-04	3.899140e-11	3	true
414           	DILUPBiCGStab	9.485500e-06	4.205950e-13	3	5.017780e-05	5.189400e-12	3	false	DILUPBiCGStab	1.095950e-04	2.608000e-12	3	true	GAMG	8.082980e-05	1.690940e-07	2	true	DILUPBiCGStab	2.280120e-04	9.327500e-12	3	true
415           	DILUPBiCGStab	8.004710e-06	4.750780e-13	3	4.777080e-05	5.233840e-12	3	false	DILUPBiCGStab	1.125850e-04	2.446680e-12	3	true	GAMG	7.865170e-05	2.244450e-07	2	true	DILUPBiCGStab	2.333670e-04	3.327900e-11	3	true
416           	DILUPBiCGStab	8.183280e-06	7.699420e-13	3	5.026860e-05	5.088540e-12	3	false	DILUPBiCGStab	1.110500e-04	2.539420e-12	3	true	GAMG	9.782630e-05	1.562940e-07	2	true	DILUPBiCGStab	2.399180e-04	9.251670e-12	3	true
417           	DILUPBiCGStab	9.634710e-06	4.725730e-13	3	5.493550e-05	5.279160e-12	3	false	DILUPBiCGStab	1.232480e-04	2.341820e-12	3	true	GAMG	1.051050e-04	2.066270e-07	2	true	DILUPBiCGStab	2.546630e-04	3.951700e-11	3	true
418           	DILUPBiCGStab	9.516230e-06	4.604170e-13	3	5.123760e-05	5.151750e-12	3	false	DILUPBiCGStab	1.215540e-04	2.493090e-12	3	true	GAMG	8.757140e-05	2.391790e-07	2	true	DILUPBiCGStab	2.260640e-04	9.308520e-12	3	true
419           	DILUPBiCGStab	8.236540e-06	4.739820e-13	3	5.024160e-05	5.272050e-12	3	false	DILUPBiCGStab	1.239340e-04	2.409240e-12	3	true	GAMG	8.861930e-05	1.917740e-07	2	true	DILUPBiCGStab	2.322490e-04	3.111490e-11	3	true
420           	DILUPBiCGStab	8.614700e-06	9.629860e-13	3	5.063430e-05	5.163080e-12	3	false	DILUPBiCGStab	1.135400e-04	2.459300e-12	3	true	GAMG	9.351810e-05	2.194200e-07	2	true	DILUPBiCGStab	2.397950e-04	9.212410e-12	3	true
421           	DILUPBiCGStab	9.472450e-06	4.656920e-13	3	5.474830e-05	5.364070e-12	3	false	DILUPBiCGStab	1.173800e-04	2.437530e-12	3	true	GAMG	9.524460e-05	2.460810e-07	2	true	DILUPBiCGStab	2.513310e-04	3.558530e-11	3	true
422           	DILUPBiCGStab	9.022030e-06	4.287100e-13	3	5.141060e-05	5.307080e-12	3	false	DILUPBiCGStab	1.117100e-04	2.322890e-12	3	true	GAMG	9.139090e-05	1.703610e-07	2	true	DILUPBiCGStab	2.276740e-04	9.252950e-12	3	true
423           	DILUPBiCGStab	8.320390e-06	4.613110e-13	3	4.855370e-05	5.159720e-12	3	false	DILUPBiCGStab	1.219850e-04	2.425330e-12	3	true	GAMG	8.390340e-05	1.516120e-07	2	true	DILUPBiCGStab	2.356810e-04	3.251360e-11	3	true
424           	DILUPBiCGStab	8.443280e-06	4.661300e-13	3	4.959650e-05	5.266690e-12	3	false	DILUPBiCGStab	1.208860e-04	2.217230e-12	3	true	GAMG	9.422280e-05	1.818170e-07	2	true	DILUPBiCGStab	2.407650e-04	9.149580e-12	3	true
425           	DILUPBiCGStab	9.682430e-06	4.490260e-13	3	5.461550e-05	5.325510e-12	3	false	DILUPBiCGStab	1.253280e-04	2.450730e-12	3	true	GAMG	1.037600e-04	1.701900e-07	2	true	DILUPBiCGStab	2.558470e-04	3.616370e-11	3	true
426           	DILUPBiCGStab	9.761920e-06	4.518040e-13	3	5.272740e-05	5.390970e-12	3	false	DILUPBiCGStab	1.148470e-04	2.200360e-12	3	true	GAMG	9.191020e-05	2.871970e-07	2	true	DILUPBiCGStab	2.294410e-04	9.192030e-12	3	true
427           	DILUPBiCGStab	8.271270e-06	5.655030e-13	3	5.039430e-05	5.320190e-12	3	false	DILUPBiCGStab	1.168850e-04	2.536750e-12	3	true	GAMG	8.867130e-05	2.232420e-07	2	true	DILUPBiCGStab	2.363990e-04	3.126570e-11	3	true
428           	DILUPBiCGStab	8.333690e-06	4.730780e-13	3	5.117550e-05	5.212260e-12	3	false	DILUPBiCGStab	1.097230e-04	2.163770e-12	3	true	GAMG	8.933010e-05	1.782420e-07	2	true	DILUPBiCGStab	2.412850e-04	9.111560e-12	3	true
429           	DILUPBiCGStab	9.638130e-06	4.783460e-13	3	5.513250e-05	5.429240e-12	3	false	DILUPBiCGStab	1.188980e-04	2.454110e-12	3	true	GAMG	9.645030e-05	2.172890e-07	2	true	DILUPBiCGStab	2.554130e-04	3.850370e-11	3	true
430           	DILUPBiCGStab	9.311820e-06	4.862640e-13	3	5.109480e-05	5.448570e-12	3	false	DILUPBiCGStab	1.130040e-04	2.131920e-12	3	true	GAMG	8.919400e-05	1.801790e-07	2	true	DILUPBiCGStab	2.245570e-04	9.213250e-12	3	true
431           	DILUPBiCGStab	8.116230e-06	7.795770e-13	3	5.009650e-05	5.336930e-12	3	false	DILUPBiCGStab	1.180590e-04	2.474810e-12	3	true	GAMG	8.812790e-05	1.795980e-07	2	true	DILUPBiCGStab	2.295570e-04	3.128960e-11	3	true
432           	DILUPBiCGStab	8.225620e-06	4.914120e-13	3	4.858750e-05	5.416940e-12	3	false	DILUPBiCGStab	1.077390e-04	2.198840e-12	3	true	GAMG	8.824340e-05	1.787560e-07	2	true	DILUPBiCGStab	2.380650e-04	9.152160e-12	3	true
433           	DILUPBiCGStab	9.149340e-06	4.737710e-13	3	5.267460e-05	5.504430e-12	3	false	DILUPBiCGStab	1.140030e-04	2.525250e-12	3	true	GAMG	9.388760e-05	1.400270e-07	2	true	DILUPBiCGStab	2.490380e-04	3.575860e-11	3	true
434           	DILUPBiCGStab	8.947380e-06	4.708500e-13	3	5.075930e-05	5.394570e-12	3	false	DILUPBiCGStab	1.119330e-04	2.185880e-12	3	true	GAMG	9.025990e-05	1.674480e-07	2	true	DILUPBiCGStab	2.284800e-04	9.197950e-12	3	true
435           	DILUPBiCGStab	8.310150e-06	4.971680e-13	3	4.842730e-05	5.420680e-12	3	false	DILUPBiCGStab	1.217720e-04	2.506150e-12	3	true	GAMG	8.337990e-05	2.199770e-07	2	true	DILUPBiCGStab	2.364300e-04	3.266800e-11	3	true
436           	DILUPBiCGStab	8.513540e-06	5.547510e-13	3	4.834570e-05	5.648340e-12	3	false	DILUPBiCGStab	1.182440e-04	2.191920e-12	3	true	GAMG	8.802110e-05	1.315150e-07	2	true	DILUPBiCGStab	2.395820e-04	9.129410e-12	3	true
437           	DILUPBiCGStab	9.412180e-06	5.089610e-13	3	5.215150e-05	5.433310e-12	3	false	DILUPBiCGStab	1.213480e-04	2.587330e-12	3	true	GAMG	9.269780e-05	1.697810e-07	2	true	DILUPBiCGStab	2.530700e-04	3.490440e-11	3	true
438           	DILUPBiCGStab	9.398220e-06	6.703330e-13	3	5.064210e-05	5.512300e-12	3	false	DILUPBiCGStab	1.106210e-04	2.260030e-12	3	true	GAMG	8.937660e-05	1.933860e-07	2	true	DILUPBiCGStab	2.290350e-04	9.180960e-12	3	true
439           	DILUPBiCGStab	8.181860e-06	6.019660e-13	3	4.806320e-05	5.472320e-12	3	false	DILUPBiCGStab	1.136030e-04	2.613580e-12	3	true	GAMG	8.338050e-05	2.323300e-07	2	true	DILUPBiCGStab	2.353850e-04	3.110570e-11	3	true
440           	DILUPBiCGStab	8.245520e-06	5.370650e-13	3	4.978350e-05	5.538010e-12	3	false	DILUPBiCGStab	1.104230e-04	2.233520e-12	3	true	GAMG	8.918040e-05	1.682150e-07	2	true	DILUPBiCGStab	2.392180e-04	9.101180e-12	3	true
441           	DILUPBiCGStab	9.552850e-06	5.581170e-13	3	5.413200e-05	5.433910e-12	3	false	DILUPBiCGStab	1.238870e-04	2.549820e-12	3	true	GAMG	9.849590e-05	2.067500e-07	2	true	DILUPBiCGStab	2.536550e-04	3.637750e-11	3	true
442           	DILUPBiCGStab	9.433430e-06	5.496970e-13	3	5.139290e-05	5.536840e-12	3	false	DILUPBiCGStab	1.216930e-04	2.253800e-12	3	true	GAMG	9.531510e-05	2.288050e-07	2	true	DILUPBiCGStab	2.261500e-04	9.177890e-12	3	true
443           	DILUPBiCGStab	8.292480e-06	9.039470e-13	3	5.114240e-05	5.343710e-12	3	false	DILUPBiCGStab	1.230820e-04	2.525290e-12	3	true	GAMG	9.458000e-05	1.979910e-07	2	true	DILUPBiCGStab	2.342120e-04	3.078240e-11	3	true
444           	DILUPBiCGStab	8.683320e-06	5.528860e-13	3	5.187050e-05	5.635110e-12	3	false	DILUPBiCGStab	1.118580e-04	2.340040e-12	3	true	GAMG	9.168740e-05	2.095600e-07	2	true	DILUPBiCGStab	2.423040e-04	9.110900e-12	3	true
445           	DILUPBiCGStab	9.585400e-06	5.573370e-13	3	5.559500e-05	5.847670e-12	3	false	DILUPBiCGStab	1.168300e-04	2.512890e-12	3	true	GAMG	9.454130e-05	2.646100e-07	2	true	DILUPBiCGStab	2.548900e-04	3.661310e-11	3	true
446           	DILUPBiCGStab	9.151270e-06	5.321560e-13	3	5.187070e-05	5.447530e-12	3	false	DILUPBiCGStab	1.111750e-04	2.365640e-12	3	true	GAMG	8.978980e-05	2.165350e-07	2	true	DILUPBiCGStab	2.265080e-04	9.217450e-12	3	true
447           	DILUPBiCGStab	8.174180e-06	1.348280e-12	3	5.030080e-05	5.470000e-12	3	false	DILUPBiCGStab	1.202470e-04	2.416010e-12	3	true	GAMG	8.684260e-05	1.915780e-07	2	true	DILUPBiCGStab	2.337240e-04	3.302220e-11	3	true
448           	DILUPBiCGStab	8.269080e-06	5.862180e-13	3	4.927060e-05	5.585580e-12	3	false	DILUPBiCGStab	1.180770e-04	2.440000e-12	3	true	GAMG	8.930000e-05	1.911240e-07	2	true	DILUPBiCGStab	2.420430e-04	9.158840e-12	3	true
449           	DILUPBiCGStab	9.802420e-06	5.795350e-13	3	5.553030e-05	5.658660e-12	3	false	DILUPBiCGStab	1.221990e-04	2.393560e-12	3	true	GAMG	9.935650e-05	1.709500e-07	2	true	DILUPBiCGStab	2.584520e-04	3.979790e-11	3	true
450           	DILUPBiCGStab	9.626440e-06	6.547640e-13	3	5.050340e-05	5.376080e-12	3	false	DILUPBiCGStab	1.116500e-04	2.534150e-12	3	true	GAMG	8.827600e-05	2.311310e-07	2	true	DILUPBiCGStab	2.261830e-04	9.270320e-12	3	true
451           	DILUPBiCGStab	7.991480e-06	9.840990e-13	3	4.875780e-05	5.261880e-12	3	false	DILUPBiCGStab	1.147450e-04	2.398370e-12	3	true	GAMG	8.629210e-05	2.434320e-07	2	true	DILUPBiCGStab	2.289470e-04	3.112030e-11	3	true
452           	DILUPBiCGStab	8.039850e-06	5.704680e-13	3	4.989910e-05	5.192020e-12	3	false	DILUPBiCGStab	1.131320e-04	2.492980e-12	3	true	GAMG	8.751120e-05	1.564820e-07	2	true	DILUPBiCGStab	2.353480e-04	9.241000e-12	3	true
453           	DILUPBiCGStab	9.132690e-06	5.189860e-13	3	5.278410e-05	5.305980e-12	3	false	DILUPBiCGStab	1.253760e-04	2.306000e-12	3	true	GAMG	8.754180e-05	2.064530e-07	2	true	DILUPBiCGStab	2.466600e-04	3.668570e-11	3	true
454           	DILUPBiCGStab	8.969340e-06	5.170110e-13	3	4.959410e-05	5.195650e-12	3	false	DILUPBiCGStab	1.204370e-04	2.436930e-12	3	true	GAMG	8.630640e-05	2.370160e-07	2	true	DILUPBiCGStab	2.308360e-04	9.271880e-12	3	true
